"Cluster","GO Term","GO Name","FDR","Enrichment Score","SSX","SSY","Genes..."
"0","GO:0043062","extracellular structure organization","0.00003843526","1.8438319999999992","-0.506","0.127","ADAM12 COL12A1 COL10A1 COL4A2 COL1A1 COL7A1 GREM1 COL1A2 COL3A1 COL5A1 COL4A1 LOXL2 MMP9 COL5A2 COL5A3 SERPINH1 LAMC2 MMP1 MMP11 MMP12 MMP3 POSTN KIF9 BGN PLOD3 LUM COL4A5 NID2 PXDN COL18A1 MPO ITGA8 KLKB1 ELN SULF1 WT1 ITGAM ADAMTS9 CD44 SCX CETP FBN1 PDGFB PRKACB TTR VWF ITGA11 ADAM19 SOAT1 LAMA1 MMP7 KLK7 LOX VCAN SH3PXD2B TIMP1 SPP1 MMP8 COL8A1 TGFBI COL16A1 LOXL3 SERPINE1 SPARC FN1 COL2A1 MMP14 COL4A6 MMP10 PLOD2 ITGA2"
"0","GO:0048871","multicellular organismal homeostasis","0.00206876","1.8296659999999996","-0.056","-0.449","PPARGC1A SCNN1B CYP4F12 ADCY3 ACADVL RCN3 MUC13 IL7 MYO5B PTK2B P2RX4 PASK SGIP1 TNFRSF11A RBP4 NOS3 IGHA1 IGHA2 JCHAIN HYAL2 NOD2 ADCY6 TRPV4 GPR55 SCX GCNT2 KRT16 CDH3 PBLD HAMP ADCY9 PRKACB PRKAR2B B2M PIGR AZGP1 SLC40A1 IGKC DRAM2 CLDN1 MUC6 POTEF MET F2R SOX9"
"0","GO:0001655","urogenital system development","0.01014609","1.8178619999999999","-0.538","-0.324","HOXA11 COL4A1 PDGFRB ANGPT2 ACD SOX4 MYC BMP7 EPHB2 PDGFB BMP4 ITGA8 SIX2 BMP2 CRIP1 RBP4 TFAP2A PROX1 STRA6 SULF1 SIX4 AMH WT1 TCF21 WNT7B HYAL2 EPHB3 PTPRO PLCE1 NUP93 PCSK5 NUP160 FGFR2 ROBO2 SOX9"
"0","GO:0046395","carboxylic acid catabolic process","0.0008391604","1.8079579999999993","-0.407","0.555","ALDH3A2 PCK1 ABCD3 ACAA1 ACADVL ACAT1 ACADSB ACOX1 ALDH6A1 ECHS1 CYP4F12 ETFDH HADH HIBCH SCP2 LPIN1 PCCA TDO2 SLC9A1 NOS3 CHP1 HYAL2 CTH CEMIP CD44 ACAA2 GLS2 BDH2 CPT2 DECR1 GSTZ1 GAD1 ALDH4A1 HMGCL HOGA1 PHYKPL GOT1 PECR SLC27A2 ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 MMAA SHMT2 HSD17B10 PCYOX1 TST"
"0","GO:0016054","organic acid catabolic process","0.0008391604","1.8079579999999993","-0.386","0.535","ALDH3A2 PCK1 ABCD3 ACAA1 ACADVL ACAT1 ACADSB ACOX1 ALDH6A1 HIBCH PCCA TDO2 SLC9A1 NOS3 CHP1 HYAL2 CTH CEMIP CD44 ACAA2 GLS2 BDH2 CPT2 DECR1 GSTZ1 GAD1 ALDH4A1 HMGCL HOGA1 PHYKPL GOT1 PECR SLC27A2 ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 MMAA PCYOX1 TST SHMT2 ECHS1 CYP4F12 ETFDH HADH SCP2 LPIN1 HSD17B10"
"0","GO:0001667","ameboidal-type cell migration","0.03782743","1.8044300000000009","-0.649","0.172","GREM1 LOXL2 FAP FN1 CORO1C SEMA6A KIT NOS3 PHOX2B TDGF1 SEMA7A SEMA3F SEMA4G SEMA5B SEMA4C KANK1 PLXND1 EPHB4 KRT16 PTP4A3 CDH13 AMOTL2 S100P ANLN S100A2 FERMT1"
"0","GO:0001568","blood vessel development","0.001448994","1.7738460000000007","-0.582","-0.371","COL1A1 GREM1 COL1A2 COL4A1 LOXL2 SERPINE1 PDGFRB ANGPT2 APLN TGFBI HPGD PPIH EPHB2 ANG CXCL8 GATA6 SMAD7 PROX1 TCF7L2 STRA6 TDGF1 LRP5L TCF21 NOTCH4 WT1 WNT7B HEYL HMOX1 ITGB1BP1 ADAMTS9 PLXND1 GAB1 EPHB4 EPHB3 THY1 IL18 HPSE CDH13 APOLD1 AMOTL2 TBX20 LEF1 BMP4 PDGFB OTULIN LOX PTK2B TNNI3 CTNNB1 ROBO2 FGFR2 SOX4"
"0","GO:0006403","RNA localization","0.01123027","1.7730339999999993","-0.156","-0.673","BICD1 EXOSC2 RAN NUP210 FBL RRS1 PCID2 A1CF MEX3D EXOSC3 CCT2 ATR NOL6 NOP58 CPSF4 DKC1 CCT4 KIF5C THOC6 NUP93 XPO5 RAE1 ZNF593 POLR2D MAGOHB NUP188 NUP205 SRSF7 NUP160 SRSF5 NUP43 TST XPOT SIDT2 CPSF3 NXT1 DDX39A"
"0","GO:0002009","morphogenesis of an epithelium","0.006105156","1.7572230000000004","-0.495","-0.439","HOXA11 COL5A1 COL4A1 MMP12 MTHFD1L PDPN KRT17 PTK7 MET CTNNB1 MYC SIX2 TFAP2A PROX1 RHOC LRP5L PAK1 TCF21 NOTCH4 WT1 WNT5A WNT7B SEMA4C WNT7A BRSK2 CD44 SLC9A3R1 CSNK2B KRT16 SH3BP1 BMP2 TBX20 LEF1 BMP4 KRT6A MTHFR CELSR1 LUZP1 MPP5 BMP7 FGFR2 SOX9 SOX4"
"0","GO:0008283","cell proliferation","0.00001067442","1.7533950000000005","-0.187","-0.563","TP53 ABCB1 LOXL2 BST2 WNT2 FAP CDC25C KIF14 PDGFRB KIF2C PLK1 TPX2 ERBB2 MET FSCN1 CD276 RBBP7 PCNA POLA1 FIGNL1 MELK RACGAP1 TRAIP PES1 CTNNB1 STC1 FAM83D CXCL1 AREG TACSTD2 KIT CEBPB TNFSF9 GSTP1 BCL2 DDIT4 CRIP1 IL1A WDR12 BHLHE41 ELN TWIST1 UBE2L3 CITED2 WNT5A RNF43 RUNX1 WNT7B NUMB HMOX1 BOP1 ZPR1 ITGB1BP1 KANK1 F2RL1 GAB1 WNT7A LTK PLCE1 EDNRA RPS6KA1 TGFA ID2 KRT16 KITLG CDH13 APPL2 BMP2 ZNRF3 TRIM27 SIX2 LEF1 BMP4 RHBDF1 GNG2 CD79A CDC14A CSE1L CHRM1 BAD VTI1B TSPAN1 FERMT1 NDP MXD1 GFI1B SOX9 FGFR2 SOX4 CTPS1 USPL1 SDCBP2 RETNLB"
"0","GO:0001944","vasculature development","0.001448994","1.752938","-0.586","-0.327","COL1A1 GREM1 COL1A2 COL4A1 LOXL2 SERPINE1 PDGFRB ANGPT2 APLN TGFBI PDPN HPGD PPIH TNNI3 CTNNB1 PTK2B EPHB2 ANG CXCL8 GATA6 SMAD7 PROX1 TCF7L2 STRA6 TDGF1 LRP5L TCF21 NOTCH4 WT1 WNT7B HEYL HMOX1 ITGB1BP1 ADAMTS9 PLXND1 GAB1 FOXC2 EPHB4 EPHB3 THY1 IL18 HPSE CDH13 APOLD1 AMOTL2 TBX20 LEF1 BMP4 PDGFB OTULIN LOX ROBO2 FGFR2 SOX4"
"0","GO:0034330","cell junction organization","0.01355946","1.7521750000000005","-0.501","0.119","LAMC2 ECT2 F2R FSCN1 ANG PDCD6IP CD177 SMAD7 RHOC PARD6A F2RL1 PTPRO EPB41L3 THY1 TRPV4 KRT14 TRIP6 CDH13 CDH3 SH3BP1 NLGN4X DSG1 PKP1 DSG2 CTNND1 MPP5 CLDN1 CDH11 CDH6 TESK2 PVR ARVCF PLEKHA7 NECTIN4 GJA4 CTNNB1 APC"
"0","GO:0022613","ribonucleoprotein complex biogenesis","0.00006222797","1.7389149999999998","-0.268","-0.559","HSP90AB1 BICD1 EXOSC2 PRPF3 PES1 SNRPF DDX31 RAN AGO2 RPS27L FBL DCAF13 MRTO4 NOP2 RRS1 LAS1L EXOSC4 EXOSC8 RPS21 EXOSC7 EXOSC5 EXOSC3 WDR12 C1D NHP2 RIOK3 NOLC1 NAT10 RUVBL1 RUVBL2 RPUSD2 NSUN5 TFB1M HEATR1 WDR75 UTP15 WDR43 RIOK1 MALSU1 TRMT112 NOP56 BYSL NOL6 WDR74 BOP1 DHX37 NOP58 RRP1 RRP9 WDR46 NOB1 RCL1 UTP14A TEX10 RPS14 PDCD11 RPL35 DKC1 TICRR ZNF593 PRMT7 POLR2D NUFIP1 GEMIN5 SRSF5 MTERF3 URB1 WDR77 NOP16 RPL26L1 URB2 SNRPB PAK1IP1 LUC7L NLE1 NOM1 MRPL36 NIP7 SNRPD2 EIF2S3 NWD2"
"0","GO:0034470","ncRNA processing","0.0002987744","1.7286419999999993","-0.126","0.668","EXOSC2 HSD17B10 PES1 AGO2 DCAF13 MRTO4 NOP2 PUS7 RRS1 LAS1L POP1 EXOSC4 EXOSC8 RPS21 EXOSC7 EXOSC5 EXOSC3 WDR12 C1D NHP2 RIOK3 NOLC1 NAT10 PUSL1 PUS1 RPUSD2 TRMT6 TRMT1 METTL1 TRMT61A FTSJ1 NSUN5 TFB1M WDR4 CTU2 CTU1 MOCS3 TRMU TARBP1 HEATR1 WDR75 UTP15 WDR43 RIOK1 TRMT112 ANKRD16 NOP56 BYSL NOL6 WDR74 BOP1 DHX37 NOP58 RRP1 RRP9 WDR46 NOB1 RCL1 UTP14A TEX10 RPS14 PDCD11 RPL35 DKC1 FBL RPP40 TSEN15 URB1 TSEN2 CPSF4"
"0","GO:0001666","response to hypoxia","0.009464478","1.7251139999999998","-0.719","0.013","PGK1 TP53 LOXL2 CA9 PLOD2 ADA SMAD4 ANG FABP1 SUV39H1 SUV39H2 GATA6 DDIT4 TWIST1 PMAIP1 CITED2 FAM162A HMOX1 RGCC NPEPPS EGLN1 ACAA2 NFE2L2 PLEKHN1 HIGD1A PSMD14 EPAS1 CPEB2 PSMB1 PSMA7 PSMC2 HIF3A ASCL2 BMP2 CBFA2T3 WTIP AJUBA BAD PINK1 BMP7 MYC CHRNA7"
"0","GO:0072358","cardiovascular system development","0.00208941","1.7251139999999998","-0.57","-0.321","COL1A1 GREM1 COL4A1 ANGPT2 ROBO2 PDPN CTNNB1 APLN SOX4 TGFBI HPGD FGFR2 TNNI3 PPIH PTK2B EPHB2 ANG CXCL8 PDGFB BMP4 LEF1 TBX20 GATA6 SMAD7 PROX1 TCF7L2 STRA6 WT1 TDGF1 LRP5L TCF21 NOTCH4 WNT7B HEYL HMOX1 ITGB1BP1 ADAMTS9 PLXND1 GAB1 FOXC2 EPHB4 EPHB3 THY1 IL18 HPSE CDH13 APOLD1 AMOTL2 OTULIN LOX PDGFRB LOXL2 COL1A2 SERPINE1"
"0","GO:0044772","mitotic cell cycle phase transition","0.003820163","1.720199000000001","-0.58","0.239","MAX ABCB1 INHBA CDC25B CDC25C CDC45 CDC6 E2F1 UBE2C MCM2 MCM5 NDE1 PKMYT1 PLK1 CCNB1 CDT1 CDK4 UBE2S TUBA4A MCM7 MCM3 MCM6 CCND1 CCNE1 CDKN1A ID2 ZPR1 BRSK2 EIF4EBP1 ACVR1B CSNK1E CDKN2B PRKAR2B HAUS5 ODF2 RRM2 RCC1 HAUS7 CEP72 MCM10 ORC6 AJUBA PHLDA1 CDKN2A MYC MELK GFI1 POLA1 PCNA NEK2"
"0","GO:0009451","RNA modification","0.04497993","1.7166580000000002","-0.151","0.653","APOBEC3B HSD17B10 DKC1 FBL NOP2 PUS7 A1CF NAT10 NHP2 PUSL1 PUS1 RPUSD2 TRMT6 TRMT1 METTL1 TRMT61A FTSJ1 NSUN5 TFB1M WDR4 TRMU CTU2 CTU1 MOCS3 TARBP1 METTL14 TRMT112 ANKRD16 APOBEC3C"
"0","GO:0048729","tissue morphogenesis","0.000890279","1.715233999999999","-0.463","-0.391","COL12A1 COL7A1 HOXA11 COL5A1 COL4A1 MMP12 EYA2 MTHFD1L PDPN KRT17 PTK7 MET TNNI3 CTNNB1 MATN2 ITGA8 SMAD7 TFAP2A PROX1 NOS3 RHOC LRP5L PAK1 TCF21 NOTCH4 WT1 WNT5A WNT7B HEYL SEMA4C WNT7A BRSK2 CD44 SLC9A3R1 SCX CSNK2B KRT16 SH3BP1 BMP2 SIX2 TBX20 LEF1 BMP4 KRT6A TNNC1 TNNT2 MTHFR CELSR1 LUZP1 STC1 MYC SMAD4 BMP7 ROBO2 SOX9 FGFR2 KLF4 SOX4 ISL1 SNAI1 ITGA2 MPP5"
"0","GO:0071456","cellular response to hypoxia","0.04803219","1.7041270000000002","-0.434","-0.51","PGK1 TP53 CA9 PINK1 SUV39H1 SUV39H2 MYC BMP7 BAD FABP1 GATA6 TWIST1 PMAIP1 CITED2 FAM162A HMOX1 RGCC NPEPPS EGLN1 ACAA2 NFE2L2 HIGD1A PSMD14 EPAS1 CPEB2 PSMB1 PSMA7 PSMC2 HIF3A"
"0","GO:0036293","response to decreased oxygen levels","0.01212703","1.6991070000000001","-0.675","0.01","PGK1 TP53 LOXL2 CA9 PLOD2 SMAD4 MYC BMP7 ANG BAD BMP2 FABP1 SUV39H1 SUV39H2 GATA6 DDIT4 TWIST1 PMAIP1 CITED2 FAM162A HMOX1 RGCC NPEPPS EGLN1 ACAA2 NFE2L2 PLEKHN1 HIGD1A PSMD14 EPAS1 CPEB2 PSMB1 PSMA7 PSMC2 HIF3A ASCL2 CBFA2T3 WTIP AJUBA PINK1 ADA CHRNA7"
"0","GO:0044770","cell cycle phase transition","0.004478553","1.6965999999999994","-0.469","0.204","MAX ABCB1 INHBA CDC25B CDC25C CDC45 CDC6 E2F1 UBE2C MCM2 MCM5 NDE1 CCNB1 NEK2 CDK4 GFI1 MELK CDKN2A UBE2S TUBA4A MCM7 MCM3 MCM6 CCND1 CCNE1 CDKN1A ID2 UBE2L3 ZPR1 BRSK2 EIF4EBP1 ACVR1B CSNK1E CDKN2B PRKAR2B HAUS5 ODF2 RRM2 RCC1 HAUS7 CEP72 MCM10 ORC6 AJUBA PHLDA1 MYC POLA1 PCNA CDT1 PKMYT1 PLK1"
"0","GO:0071396","cellular response to lipid","0.0008617319","1.693478","-0.564","0.378","PCK1 FAM107A SERPINE1 RORC WNT2 PPARGC1A ABL2 PTK7 PDCD4 CD80 ADCY3 PMEPA1 BCL2L11 GFI1 SPP1 CTNNB1 SCGB2A1 PTK2B CCL3 CCL5 CXCL1 CXCL10 CXCL11 CXCL8 PPBP GSTP1 ATP1A1 PTGER4 GPER1 UBE2L3 SSTR5 KLF9 WNT5A WNT7B TNFAIP3 RUVBL2 NOD2 PID1 ADCY6 LTK PTGER2 PDK4 IRAK1 TESC IL18 VDR CD68 CCNE1 AKR1C2 TRIP4 PADI2 BMP4 GNG2 CXCL5 PPARGC1B IL1RN BMP7 RAN SOX9 NCOA1 ISL1 GRAMD1A CYP24A1 SHPK GRAMD1C"
"0","GO:0006260","DNA replication","0.0306456","1.6656269999999993","-0.136","0.693","CDC45 CDC6 EME1 MCM2 MCM5 RFC4 EXO1 ACD CDT1 PCNA RECQL4 POLA1 RFC2 RFC3 GINS2 GINS4 MCM7 MCM3 MCM6 RNASEH2A RNASEH1 RFWD3 ATR RTEL1 ZPR1 BRCA2 TICRR ATRIP MCM10 ORC6 LRWD1 SSBP1 POLB POLD2 POLD4 TOP1MT"
"0","GO:0048514","blood vessel morphogenesis","0.01527165","1.6642930000000005","-0.655","-0.305","GREM1 COL4A1 LOXL2 SERPINE1 PDGFRB TGFBI HPGD TNNI3 PPIH PTK2B EPHB2 ANG CXCL8 BMP4 LEF1 TBX20 SMAD7 PROX1 STRA6 WT1 TDGF1 LRP5L TCF21 NOTCH4 WNT7B HMOX1 ITGB1BP1 ADAMTS9 PLXND1 GAB1 EPHB4 EPHB3 THY1 IL18 HPSE CDH13 APOLD1 AMOTL2 OTULIN LOX FGFR2 CTNNB1 SOX4"
"0","GO:0043009","chordate embryonic development","0.03307997","1.6561090000000005","-0.565","-0.274","COL1A1 COL2A1 MTHFD1L SOX9 CTNNB1 SOX4 FGFR2 BMP7 TCOF1 ISL1 HES4 PDGFB BMP4 LEF1 BMP2 RBP4 BHLHE41 TFAP2A PROX1 TWIST1 SULF1 SIX4 NOLC1 WNT5A WNT7B SEMA4C WDR74 ZPR1 ZP3 ASCL2 PTPRR PCSK5 LFNG MTHFR CELSR1 LUZP1"
"0","GO:1903047","mitotic cell cycle process","0.00001982998","1.6498239999999997","-0.522","0.213","MAX TP53 ECT2 INHBA CRADD KIF14 CDCA5 CDC6 CDC25B CDC25C APC ABCB1 PLK1 EME1 LPIN1 E2F1 PKMYT1 UBE2C MCM2 MCM5 CENPA KIF23 KIF18A KIF2C NDE1 TPX2 ACD CDT1 CCNB1 TRIP13 NEK2 CDK4 PCNA POLA1 GFI1 MELK SOX4 MYC CDKN2A PSRC1 KIF18B KIF4A RACGAP1 RAN UBE2S DSN1 TUBA4A KIFC1 NUF2 PRKCB MCM7 MCM3 MCM6 RFWD3 PRC1 CCND1 CCNE1 CDKN1A ID2 PRKDC RPS27L PDCD6IP RRS1 MAD2L2 RHOC VPS4B CHMP3 CHMP2B CHMP1B RGCC RTEL1 ZPR1 GPSM2 ANK3 BRSK2 ANKLE2 EIF4EBP1 ACVR1B CSNK1E PRMT1 CDKN2B TAOK3 NEK6 SUN2 BRCA2 PRKAR2B SAPCD2 HAUS5 KNSTRN ODF2 TICRR ANLN KIF20A RRM2 RCC1 FOXN3 HAUS7 CEP72 MCM10 ORC6 BOD1 AJUBA CKAP2 TRIM36 WDR62 PHLDA1 MSTO1 CDC45"
"0","GO:0070482","response to oxygen levels","0.01785375","1.6484419999999997","-0.249","-0.582","PGK1 TP53 FAS LOXL2 CA9 PLOD2 SMAD4 MYC BMP7 PINK1 ANG BAD BMP2 FABP1 SUV39H1 SUV39H2 GATA6 DDIT4 TWIST1 PMAIP1 CITED2 FAM162A HMOX1 RGCC NPEPPS EGLN1 ACAA2 NFE2L2 PLEKHN1 HIGD1A PSMD14 EPAS1 CPEB2 PSMB1 PSMA7 PSMC2 HIF3A ASCL2 CBFA2T3 WTIP AJUBA ADA CHRNA7"
"0","GO:0051098","regulation of binding","0.005213791","1.6393810000000002","0.048","-0.457","BAK1 MMP9 CDCA5 E2F1 PLK1 GREM2 MET HJURP NME1 RAN NFKBIA LGALS3 PDGFB DKK1 NEUROD1 ID2 BCL2 BDNF CPNE1 MAD2L2 TCF7L2 TWIST1 TFAP4 GNL3L RUVBL2 PSEN1 ITGB1BP1 SPPL3 KDM1A GZMA BAMBI ADD1 CSNK1E CSNK2B GTPBP4 ID3 TRIB3 BMP2 LEF1 BMP4 B2M HDAC8 PTPRF MDFI ZNF593 PPP2CB PEX19 PRMT7 MSX2 ISL1 RIPK2 ACD CDT1 CTNNB1 PLAUR MMP8"
"0","GO:0009790","embryo development","0.000439855","1.6387850000000004","-0.522","-0.293","COL12A1 COL4A2 COL1A1 COL7A1 HOXA11 INHBA MMP9 COL5A2 EYA2 FN1 COL2A1 MMP14 LOXL3 MTHFD1L GREM2 ACD TCOF1 CTNNB1 COL8A1 EPHB2 HES4 FLT3LG CXCL8 PDGFB ITGA8 SIX2 NEUROD1 KIT ID2 RBP4 FZD5 BHLHE41 TFAP2A PROX1 STRA6 TWIST1 SULF1 SIX4 TDGF1 LRP5L TCF21 WT1 CITED2 NOLC1 WNT5A WNT7B SEMA4C WDR74 ZPR1 ZP3 WNT7A MSX1 SCX KITLG ASCL2 FBN1 PTPRR BMP2 ECE1 PCSK5 LFNG TBX20 LEF1 BMP4 NR5A2 MTHFR CELSR1 LUZP1 MSX2 PPP2R3A UGDH ISL1 MMP8 BMP7 SOX9 FGFR2 KLF4 SOX4 SNAI1 ITGA2"
"0","GO:0000278","mitotic cell cycle","0.00000689802","1.6286439999999993","-0.442","0.174","MAX TP53 TUBB3 ABCB1 INHBA CDC25B CDC25C CCNF CDC45 CCNG1 CDC6 CDCA5 CRADD CENPA E2F1 ECT2 LPIN1 EME1 KIF14 KIF23 UBE2C KIF18A KIF18B KIF2C KIF4A DSN1 TUBA4A XRCC2 CENPW KIFC1 NUF2 PRKCB MCM7 MCM3 MCM6 RFWD3 PRC1 CDKN1A PRKDC RPS27L PDCD6IP RRS1 MAD2L2 RHOC VPS4B CHMP3 CHMP2B CHMP1B NOLC1 RGCC RTEL1 ZPR1 GPSM2 ANK3 BRSK2 ANKLE2 EIF4EBP1 ACVR1B CSNK1E PRMT1 ID2 CDKN2B CCNG2 CCNJ CCNJL CCNO CCNE1 CCND1 TAOK3 NEK6 SUN2 BRCA2 PRKAR2B CDC14A SAPCD2 HAUS5 KNSTRN ODF2 TICRR ANLN KIF20A RRM2 RCC1 FOXN3 HAUS7 CEP72 MCM10 ORC6 BOD1 AJUBA CKAP2 SKA3 TRIM36 WDR62 PHLDA1 TUBAL3 MSTO1 UBE2S RAN RACGAP1 MCM2 MCM5 NDE1 PKMYT1 PLK1 MYBL2 TPX2 TRIP13 ACD CCNB1 CDT1 CDK4 PCNA POLA1 MELK NEK2 PSRC1 CDKN2A GFI1 APC HGF MYC SOX4"
"0","GO:0048598","embryonic morphogenesis","0.009480571","1.622588","-0.582","-0.275","COL12A1 COL4A2 COL7A1 HOXA11 INHBA MMP9 EYA2 FN1 COL2A1 MMP14 MTHFD1L GREM2 ACD BMP7 COL8A1 MMP8 EPHB2 LEF1 TBX20 ITGA8 SIX2 NEUROD1 ID2 RBP4 TFAP2A PROX1 STRA6 TWIST1 SIX4 LRP5L TCF21 WNT5A WNT7B SEMA4C WNT7A MSX1 SCX FBN1 ECE1 BMP4 MTHFR CELSR1 LUZP1 MSX2 UGDH FGFR2 SOX4 SNAI1 CTNNB1 SOX9 KLF4 ITGA2"
"0","GO:0006631","fatty acid metabolic process","0.01469045","1.6101060000000003","-0.354","0.569","ALDH3A2 PCK1 ABCD3 CYP4F12 SCP2 ACADVL LPIN1 ACAT1 ACOX1 ECHS1 ETFDH HADH HPGD FADS1 EPHX2 HIBCH PCCA SLC27A2 GSTP1 GPX1 ACAA2 AKR1C2 BDH2 CPT2 FASN ELOVL5 SCD DECR1 PECR CYP4V2 ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 MMAA PLA2G4A CPT1A CBR1 FADS2 GSTM4 CYP2C18 PTGR2 PPARGC1A ACAA1"
"0","GO:0009792","embryo development ending in birth or egg hatching","0.03855529","1.6101060000000003","-0.518","-0.34","COL1A1 COL2A1 MTHFD1L SOX9 CTNNB1 SOX4 FGFR2 BMP7 TCOF1 ISL1 HES4 PDGFB BMP4 LEF1 BMP2 RBP4 BHLHE41 TFAP2A PROX1 TWIST1 SULF1 SIX4 TDGF1 NOLC1 WNT5A WNT7B SEMA4C WDR74 ZPR1 ZP3 ASCL2 PTPRR PCSK5 LFNG NR5A2 MTHFR CELSR1 LUZP1"
"0","GO:0060249","anatomical structure homeostasis","0.0194469","1.6101060000000003","0.03","-0.506","HSP90AB1 RFC4 F2R SOX9 ACD PCNA POLA1 RCN3 MUC13 RECQL4 EXO1 IL7 PTK2B P2RX4 RFC2 RFC3 TYRO3 PRKDC RBP4 DKC1 NHP2 ATR NOS3 JCHAIN IGHA1 IGHA2 CHMP2B RTEL1 NOD2 GPR55 SCX NSMCE2 GCNT2 TELO2 CDH3 PBLD B2M PIGR AZGP1 POLD2 POLD4 IGKC SLX4 DRAM2 MUC6 POTEF"
"0","GO:1901605","alpha-amino acid metabolic process","0.0445819","1.5933339999999996","-0.313","0.591","NOX4 ACAT1 ALDH6A1 TDO2 PLOD2 PLOD3 NOS3 EGLN1 CTH ASNS PYCR1 GLS2 NIT2 ODC1 MTHFR GSTZ1 MSRA P4HA3 SLC25A32 GAD1 SHMT2 CKB GOT1 ALDH18A1 FPGS PSAT1 ALDH4A1 AHCYL2 HMGCL PSPH AHCY CAD NMNAT1 SLC6A8 NMNAT3 ENOPH1 HOGA1 PHYKPL"
"0","GO:0001501","skeletal system development","0.01308813","1.5861640000000006","-0.544","-0.315","COL12A1 COL10A1 COL1A1 COL7A1 COL1A2 HOXA11 COL5A2 BMP7 TCOF1 EXT1 STC1 MATN2 MSX2 BMP4 BMP2 KIT RBP4 PTGER4 TFAP2A TWIST1 SULF1 LRP5L WNT5A WNT7B HYAL2 PLXNB1 WNT7A P3H1 TRPV4 CD44 SFRP4 SCX FBN1 PCSK5 TEAD4 VCAN SH3PXD2B EBP IFITM5 CDH11 TNFRSF11B PAPSS2 HAPLN3 PLS3 PITX1 FGFR2 SOX4 ACD CTNNB1 COL2A1 MMP14 MTHFD1L SOX9"
"0","GO:0044282","small molecule catabolic process","0.002575867","1.5793959999999996","-0.439","0.443","HK3 ALDH3A2 PGK1 PKM PGM1 PCK1 ABCD3 ACAA1 ACADVL ACAT1 ETFDH HADH ACADSB ALDH6A1 SHMT2 HIBCH PCCA SLC27A2 GOT1 TDO2 CEMIP SLC9A1 NOS3 APOBEC3C CHP1 HYAL2 CTH CD44 ACAA2 GLS2 ALDH1A1 INPP5J BDH2 CYP24A1 SYNJ1 CPT2 DECR1 GSTZ1 GAD1 ALDH4A1 HMGCL HOGA1 PHYKPL SULT1A2 IMPA1 AKR1B10 SULT1A1 SULT1B1 PECR ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 MMAA PCYOX1 TST FUT1 ECHS1 ACOX1 CYP4F12 SCP2 LPIN1 ADA NUDT1 ENTPD3 HSD17B10 NT5C3A"
"0","GO:0007059","chromosome segregation","0.03746943","1.5726620000000007","-0.392","0.116","CDCA5 EME1 KIF23 KIF18A KIF2C NDE1 CDT1 CCNB1 TRIP13 NEK2 HJURP PSRC1 KIF18B KIF4A RACGAP1 RAN DSN1 CENPW KIFC1 NUF2 FAM83D PRC1 CCNE1 RRS1 RIOK3 VPS4B CHMP2B CHMP1B NEK6 HDAC8 KNSTRN RCC1 BOD1 TLK2 SKA3 NTMT1 TEX11 MSH5 MSTO1 SLX4 KIF14 PLK1"
"0","GO:0050769","positive regulation of neurogenesis","0.0215026","1.5662510000000003","-0.148","-0.134","TREM2 ECT2 ABL2 ROBO2 LIMK1 CPEB3 PTK7 CTNNB1 PLXNA1 SEMA6A BMP7 CCL3 SCARB2 PTK2B P2RX4 S100A9 BMP2 NEUROD1 SERPINE2 NEDD4L LRP8 BDNF CPNE1 PROX1 GPER1 SEMA7A WNT5A NUMB DLG5 HEYL PSEN1 PLXND1 PLXNA2 PLXNB1 PLXNA3 RAP1A ZNF335 NPTN IMPACT CPNE5 NSMF NEURL1 LTK STMN2 P3H1 KDM1A FGF20 CLCF1 CSNK1E ATOH1"
"0","GO:0055114","oxidation-reduction process","0.001321546","1.561201","-0.226","0.32","ADH1C HK3 ALDH1B1 ALDH2 ALDH3A2 PGK1 PKM PGM1 MDH1 IDH2 SDHD SUCLG2 ACO2 IDH3A OGDHL SUCLG1 SDHB SDHC HADH HIBCH SLC27A2 RETSAT PXDN MPO HMOX1 PID1 CALM1 ACAA2 DHRS2 AKR1C2 ALDH1A1 CYP51A1 STBD1 TBRG4 BDH2 CYP24A1 CPT2 DECR1 ME2 LOX PECR CYP4V2 ACAD10 AUH EHHADH CROT ECHDC1 HADHA ACADM HADHB ECI2 CBR1 NDUFV2 UGP2 CYP2C18 NDUFA5 UQCRB MTFR2 NDUFB5 NDUFB1 NDUFB8 NDUFC1 MYC ETFDH ECHS1 ACOX1 ACAT1 LOXL3 SLC25A14 ACADVL SCP2 COX5A COX7C ETHE1 PHKA1 UQCRFS1 ENOX2 ABCD3 LOXL2 NOX4 PPARGC1A ACAA1 CYP4F12"
